Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"TX1811120040SZWA1P","SZ","ABC","Spinosad A","0.0054","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.90"
"TX1811120201SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.01","0.01","M","","","O","FZ","Whole","NC","D","2","Mexico","","","20.0"
"TX1811120201SZWA1","SZ","666","Carbendazim (MBC)","0.0089","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","7.0"
"TX1811120201SZWA1","SZ","AHS","Flubendiamide","0.0054","0.0035","M","","P","O","FZ","Whole","NC","D","2","Mexico","","","1.5"
"TX1811120201SZWA1","SZ","B10","Hexythiazox","0.0037","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","6"
"TX1811120201SZWA1","SZ","245","Oxydemeton methyl sulfone","0.0032","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1811120201SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0022","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","10.0"
"TX1811120201SZWA1","SZ","B80","Acetamiprid","0.0021","0.0015","M","","","O","FZ","Whole","NC","D","2","Mexico","","","0.60"
"TX1811120201SZWA1","SZ","B16","Pyrimethanil","0.077","0.05","M","","","O","FZ","Whole","NC","D","2","Mexico","","","3.0"
"TX1811120201SZWA1","SZ","219","Oxydemeton methyl","0.047","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1811120201SZWA1","SZ","B75","Boscalid","0.017","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","4.5"
"TX1811120201SZWA1","SZ","B22","Cyprodinil","0.015","0.005","M","","","O","FZ","Whole","NC","D","2","Mexico","","","5.0"
"TX1811120201SZWA1","SZ","930","Bifenthrin","0.015","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","3.0"
"TX1811120201SZWA1","SZ","AFS","Fenpyroximate","0.014","0.005","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.0"
"TX1811120201SZWA1","SZ","AGT","Spiromesifen","0.013","0.01","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1811120201SZWA1","SZ","679","Myclobutanil","0.013","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","0.50"
"TX1811120201SZWA1","SZ","B61","Pyraclostrobin","0.011","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.2"
"TX1811120201SZWA1","SZ","AGG","Flonicamid","0.011","0.006","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.5"
"TX1811120419SZWA1","SZ","052","Malathion","0.0025","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","8"
"TX1811120419SZWA1","SZ","B80","Acetamiprid","0.011","0.0015","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","0.60"
"TX1811120419SZWA1","SZ","B43","Thiamethoxam","0.0074","0.0033","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","0.30"
"TX1811120419SZWA1","SZ","666","Carbendazim (MBC)","0.0047","0.001","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","7.0"
"TX1811120419SZWA1","SZ","219","Oxydemeton methyl","0.0046","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","2.0"
"TX1812170020SZWA1","SZ","B61","Pyraclostrobin","0.019","0.0033","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","1.2"
"TX1812170020SZWA1","SZ","B80","Acetamiprid","0.014","0.0015","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","0.60"
"TX1812170020SZWA1","SZ","052","Malathion","0.011","0.002","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","8"
"TX1812170020SZWA1","SZ","B10","Hexythiazox","0.0049","0.002","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","6"
"TX1812170020SZWA1","SZ","666","Carbendazim (MBC)","0.0044","0.001","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","7.0"
"TX1812170020SZWA1","SZ","208","Malathion oxygen analog","0.0021","0.002","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","8"
"TX1812170020SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0016","0.001","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","10.0"
"TX1812170020SZWA1","SZ","AGG","Flonicamid","0.061","0.006","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","1.5"
"TX1812170020SZWA1","SZ","967","Imidacloprid","0.03","0.0033","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","0.50"
"TX1812170020SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.026","0.01","M","","","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","20.0"
"TX1812170020SZWA1","SZ","AFS","Fenpyroximate","0.025","0.005","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","1.0"
"TX1812170020SZWA1","SZ","219","Oxydemeton methyl","0.022","0.002","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","2.0"
"TX1812170020SZWA1","SZ","B75","Boscalid","0.021","0.0033","M","","E","R","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","4.5"
"TX1812170108SZWA1P","SZ","B61","Pyraclostrobin","0.0044","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","1.2"
"TX1812170108SZWA1P","SZ","B43","Thiamethoxam","0.016","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","0.30"
"TX1812170108SZWA1P","SZ","B48","Azoxystrobin","0.0099","0.0015","M","","","R","FZ","Whole","NC","R","2","Mexico","","","10.0"
"TX1812170108SZWA1P","SZ","B75","Boscalid","0.0091","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","4.5"
"TX1812170201SZWA1","SZ","B75","Boscalid","0.0088","0.0033","M","","","R","FZ","Whole","NC","D","2","Mexico","","","4.5"
"TX1812170201SZWA1","SZ","052","Malathion","0.0085","0.002","M","","","R","FZ","Whole","NC","D","2","Mexico","","","8"
"TX1812170201SZWA1","SZ","B61","Pyraclostrobin","0.0062","0.0033","M","","","R","FZ","Whole","NC","D","2","Mexico","","","1.2"
"TX1812170201SZWA1","SZ","B43","Thiamethoxam","0.0052","0.0033","M","","","R","FZ","Whole","NC","D","2","Mexico","","","0.30"
"TX1812170201SZWA1","SZ","245","Oxydemeton methyl sulfone","0.0043","0.002","M","","","R","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1812170201SZWA1","SZ","930","Bifenthrin","0.0039","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","3.0"
"TX1812170201SZWA1","SZ","B10","Hexythiazox","0.0022","0.002","M","","","R","FZ","Whole","NC","D","2","Mexico","","","6"
"TX1812170201SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0017","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","10.0"
"TX1812170201SZWA1","SZ","219","Oxydemeton methyl","0.098","0.002","M","","","R","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1812170201SZWA1","SZ","B48","Azoxystrobin","0.023","0.0015","M","","","R","FZ","Whole","NC","D","2","Mexico","","","10.0"
"TX1812170201SZWA1","SZ","666","Carbendazim (MBC)","0.02","0.001","M","","","R","FZ","Whole","NC","D","2","Mexico","","","7.0"
"TX1812170201SZWA1","SZ","AFS","Fenpyroximate","0.017","0.005","M","","","R","FZ","Whole","NC","D","2","Mexico","","","1.0"
"TX1812170405SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.026","0.01","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","20.0"
"TX1812170405SZWA1","SZ","B75","Boscalid","0.0042","0.0033","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","4.5"
"TX1812170405SZWA1","SZ","930","Bifenthrin","0.0041","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"TX1812170405SZWA1","SZ","B22","Cyprodinil","0.021","0.005","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","5.0"
"TX1812170405SZWA1","SZ","AGG","Flonicamid","0.012","0.006","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","1.5"
"TX1812170405SZWA1","SZ","666","Carbendazim (MBC)","0.01","0.001","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","7.0"
"TX1812170405SZWA1","SZ","AFS","Fenpyroximate","0.0095","0.005","M","","","R","FZ","Sliced","NC","D","2","Mexico","","","1.0"
"TX1812170421SZWA1P","SZ","AGT","Spiromesifen","0.014","0.01","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","2.0"
"TX1812170421SZWA1P","SZ","B80","Acetamiprid","0.013","0.0015","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","0.60"
"TX1812170421SZWA1P","SZ","930","Bifenthrin","0.0073","0.002","M","","","O","FZ","Sliced Strawberries","NC","R","2","Mexico","","","3.0"
"TX1812170421SZWA1P","SZ","102","Carbaryl","0.0067","0.0033","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","4.0"
"TX1812170421SZWA1P","SZ","B48","Azoxystrobin","0.0055","0.0015","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","10.0"
"TX1812170421SZWA1P","SZ","B43","Thiamethoxam","0.0041","0.0033","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","0.30"
"TX1812170421SZWA1P","SZ","052","Malathion","0.0041","0.002","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","8"
"TX1812170421SZWA1P","SZ","B10","Hexythiazox","0.0029","0.002","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","6"
"TX1812170421SZWA1P","SZ","B41","Fenhexamid","0.093","0.013","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","3.0"
"TX1812170421SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.091","0.01","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","20.0"
"TX1812170421SZWA1P","SZ","B16","Pyrimethanil","0.089","0.05","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","3.0"
"TX1812170421SZWA1P","SZ","B22","Cyprodinil","0.063","0.005","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","5.0"
"TX1812170421SZWA1P","SZ","AFS","Fenpyroximate","0.033","0.005","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","1.0"
"TX1812170421SZWA1P","SZ","666","Carbendazim (MBC)","0.02","0.001","M","","","R","FZ","Sliced Strawberries","NC","R","2","Mexico","","","7.0"
"WA1810220007SZWA1U","SZ","607","Metalaxyl/Mefenoxam","0.0014","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"WA1810220007SZWA1U","SZ","B80","Acetamiprid","0.018","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"WA1810220007SZWA1U","SZ","930","Bifenthrin","0.013","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"WA1810220007SZWA1U","SZ","B43","Thiamethoxam","0.01","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"WA1810220007SZWA1U","SZ","AFS","Fenpyroximate","0.01","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"WA1810220007SZWA1U","SZ","666","Carbendazim (MBC)","0.0076","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","7.0"
"WA1810220011SZWA1","SZ","AGG","Flonicamid","0.078","0.006","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.5"
"WA1810220011SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0091","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","10.0"
"WA1811260004SZWA1P","SZ","B43","Thiamethoxam","0.015","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"WA1811260004SZWA1P","SZ","AGG","Flonicamid","0.015","0.006","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.5"
"WA1811260004SZWA1P","SZ","930","Bifenthrin","0.013","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"WA1811260004SZWA1P","SZ","B10","Hexythiazox","0.0061","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"WA1811260004SZWA1P","SZ","052","Malathion","0.006","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"WA1811260004SZWA1P","SZ","666","Carbendazim (MBC)","0.0051","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","7.0"
"WA1811260004SZWA1P","SZ","219","Oxydemeton methyl","0.0033","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","2.0"
"WA1811260004SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0015","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"WA1811260007SZWA1P","SZ","B80","Acetamiprid","0.002","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"WA1811260007SZWA1P","SZ","B43","Thiamethoxam","0.018","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"WA1811260007SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.016","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0"
"WA1811260007SZWA1P","SZ","B48","Azoxystrobin","0.014","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"WA1811260007SZWA1P","SZ","B75","Boscalid","0.0064","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"WA1811260007SZWA1P","SZ","930","Bifenthrin","0.0047","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"WA1812170030SZWA1P","SZ","102","Carbaryl","0.0071","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","4.0"
"WA1812170030SZWA1P","SZ","666","Carbendazim (MBC)","0.006","0.001","M","","","R","FZ","Whole","NC","R","2","Mexico","","","7.0"
"WA1812170030SZWA1P","SZ","B10","Hexythiazox","0.0041","0.002","M","","","R","FZ","Whole","NC","R","2","Mexico","","","6"
"WA1812170030SZWA1P","SZ","052","Malathion","0.0033","0.002","M","","","R","FZ","Whole","NC","R","2","Mexico","","","8"
"WA1812170030SZWA1P","SZ","B48","Azoxystrobin","0.003","0.0015","M","","","R","FZ","Whole","NC","R","2","Mexico","","","10.0"
"WA1812170030SZWA1P","SZ","AGG","Flonicamid","0.018","0.006","M","","","R","FZ","Whole","NC","R","2","Mexico","","","1.5"
"WA1812170030SZWA1P","SZ","B75","Boscalid","0.011","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","4.5"
"WA1812170030SZWA1P","SZ","B80","Acetamiprid","0.01","0.0015","M","","","R","FZ","Whole","NC","R","2","Mexico","","","0.60"
"WA1812170030SZWA1P","SZ","B43","Thiamethoxam","0.0093","0.0033","M","","","R","FZ","Whole","NC","R","2","Mexico","","","0.30"
"WA1812170030SZWA1P","SZ","AFS","Fenpyroximate","0.0078","0.005","M","","","R","FZ","Whole","NC","R","2","Mexico","","","1.0"
"WA1812170030SZWA1P","SZ","219","Oxydemeton methyl","0.0077","0.002","M","","","R","FZ","Whole","NC","R","2","Mexico","","","2.0"
"CA1901140273SZWA1P","SZ","B75","Boscalid","0.014","0.0033","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","4.5"
"CA1901140273SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0079","0.001","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","10.0"
"CA1901140273SZWA1P","SZ","B61","Pyraclostrobin","0.004","0.0033","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","1.2"
"CA1901140273SZWA1P","SZ","B80","Acetamiprid","0.0032","0.0015","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","0.60"
"CA1901140273SZWA1P","SZ","052","Malathion","0.0028","0.002","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","8"
"CA1901140273SZWA1P","SZ","666","Carbendazim (MBC)","0.0019","0.001","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","7.0 TP"
"CA1901140273SZWA1P","SZ","B16","Pyrimethanil","0.34","0.05","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","3.0"
"CA1901140273SZWA1P","SZ","626","Iprodione","0.14","0.04","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","15.0"
"CA1901140273SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.032","0.01","M","","","O","FZ","Non GMO","NC","R","2","Mexico","","","20.0 TP"
"CA1901140560SZWA1","SZ","AGG","Flonicamid","0.0078","0.006","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.5"
"CA1901140560SZWA1","SZ","B48","Azoxystrobin","0.0065","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1901140560SZWA1","SZ","930","Bifenthrin","0.006","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"CA1901140560SZWA1","SZ","B61","Pyraclostrobin","0.0059","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.2"
"CA1901140560SZWA1","SZ","B43","Thiamethoxam","0.0047","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"CA1901140560SZWA1","SZ","AHM","Spirotetramat","0.0021","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.40 FU"
"CA1901140560SZWA1","SZ","052","Malathion","0.0021","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"CA1901140560SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0015","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1901140560SZWA1","SZ","219","Oxydemeton methyl","0.015","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","2.0"
"CA1901140560SZWA1","SZ","B75","Boscalid","0.014","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"CA1901140560SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.01","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0 TP"
"CA1901140560SZWA1","SZ","B80","Acetamiprid","0.0092","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"CA1901140616SZWA1P","SZ","B10","Hexythiazox","0.0023","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"CA1902110552SZWA1","SZ","B48","Azoxystrobin","0.044","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1902110552SZWA1","SZ","B10","Hexythiazox","0.036","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"CA1902110552SZWA1","SZ","AGT","Spiromesifen","0.029","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","2.0"
"CA1902110552SZWA1","SZ","B75","Boscalid","0.028","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"CA1902110552SZWA1","SZ","B61","Pyraclostrobin","0.013","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.2"
"CA1902110552SZWA1","SZ","930","Bifenthrin","0.011","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"CA1902110552SZWA1","SZ","AFS","Fenpyroximate","0.0097","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"CA1902110552SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0027","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1902110552SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.065","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0 TP"
"CA1902110552SZWA1","SZ","011","Captan","0.06","0.025","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0"
"CA1904080600SZWA1P","SZ","B80","Acetamiprid","0.01","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"CA1904080600SZWA1P","SZ","930","Bifenthrin","0.0087","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"CA1904080600SZWA1P","SZ","AFS","Fenpyroximate","0.0082","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"CA1904080600SZWA1P","SZ","AHS","Flubendiamide","0.007","0.0035","M","","P","O","FZ","Whole","NC","R","2","Mexico","","","1.5"
"CA1904080600SZWA1P","SZ","B48","Azoxystrobin","0.0059","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1904080600SZWA1P","SZ","052","Malathion","0.0047","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"CA1904080600SZWA1P","SZ","B10","Hexythiazox","0.002","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"CA1904080600SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0013","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1904080600SZWA1P","SZ","011","Captan","0.1","0.025","M","","E","O","FZ","Whole","NC","R","2","Mexico","","","20.0"
"CA1904080600SZWA1P","SZ","666","Carbendazim (MBC)","0.038","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","7.0 TP"
"CA1904080600SZWA1P","SZ","AGW","Chlorantraniliprole","0.018","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"CA1904080600SZWA1P","SZ","B61","Pyraclostrobin","0.017","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.2"
"CA1904080600SZWA1P","SZ","679","Myclobutanil","0.015","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.50"
"CA1905130273SZWA1P","SZ","B43","Thiamethoxam","0.0057","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"CA1905130273SZWA1P","SZ","245","Oxydemeton methyl sulfone","0.0043","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","2.0"
"CA1905130273SZWA1P","SZ","679","Myclobutanil","0.0042","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.50"
"CA1905130273SZWA1P","SZ","B80","Acetamiprid","0.0041","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"CA1905130273SZWA1P","SZ","930","Bifenthrin","0.0036","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"CA1905130273SZWA1P","SZ","208","Malathion oxygen analog","0.0023","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"CA1905130273SZWA1P","SZ","B10","Hexythiazox","0.002","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"CA1905130273SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0012","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"CA1905130273SZWA1P","SZ","B16","Pyrimethanil","0.069","0.05","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"CA1905130273SZWA1P","SZ","219","Oxydemeton methyl","0.048","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","2.0"
"CA1905130273SZWA1P","SZ","052","Malathion","0.037","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
